Kit ID,Borough,Borough_broad,Zipcode,UHF_code,Neighborhood Name,Date Collected,Year Collected,Date Received,Lead First_Draw (mg/L),Lead 1-2 Minute Flush (mg/L),Lead 5 Minute Flush (mg/L),Copper First Draw (mg/L),Copper 1-2 Minute Flush (mg/L),Copper 5 minute Flush (mg/L)
20271161,Queens,Queens,11435,408,Jamaica,07/18/2020,2020,08/03/2020,0.000,0.000,,0.158,0.113,
20272662,Queens,Queens,11435,408,Jamaica,09/20/2020,2020,09/28/2020,0.000,0.000,,0.029,0.013,
20274524,Queens,Queens,11435,408,Jamaica,10/06/2020,2020,10/13/2020,0.000,0.000,,0.011,0.029,
20275091,Queens,Queens,11435,408,Jamaica,11/17/2020,2020,11/23/2020,0.000,0.000,,0.008,0.007,
20275201,Queens,Queens,11435,408,Jamaica,10/28/2020,2020,11/06/2020,0.000,0.000,,0.080,0.025,
20275282,Queens,Queens,11435,408,Jamaica,11/02/2020,2020,11/09/2020,0.000,0.000,,0.012,0.008,
18348698,JAMAICA,Queens,11434,#N/A,#N/A,04/27/2018,2018,04/30/2018,0.000,0.010,0.002,0.340,0.181,0.015
16235269,JAMAICA,Queens,11434,#N/A,#N/A,10/02/2016,2016,10/11/2016,0.000,0.008,,0.129,0.024,
18248175,JAMAICA,Queens,11434,#N/A,#N/A,04/05/2018,2018,04/06/2018,0.000,0.008,,0.301,0.108,
14220521,JAMAICA,Queens,11434,#N/A,#N/A,01/13/2014,2014,01/17/2014,0.000,0.004,,2.417,0.523,
17246127,JAMAICA,Queens,11434,#N/A,#N/A,12/21/2017,2017,12/26/2017,0.000,0.004,,0.006,0.160,
16228468,JAMAICA,Queens,11434,#N/A,#N/A,04/30/2016,2016,05/06/2016,0.000,0.003,,0.309,0.033,
16231751,JAMAICA,Queens,11434,#N/A,#N/A,05/22/2016,2016,05/27/2016,0.000,0.003,,0.072,0.053,
16234268,JAMAICA,Queens,11434,#N/A,#N/A,08/23/2016,2016,08/26/2016,0.000,0.002,,0.039,0.115,
19264656,Queens,Queens,11434,#N/A,#N/A,03/08/2020,2020,03/13/2020,0.000,0.002,,0.110,0.033,
15223415,JAMAICA,Queens,11434,#N/A,#N/A,06/28/2015,2015,07/02/2015,0.000,0.001,,0.108,0.016,
19260627,QUEENS,Queens,11434,#N/A,#N/A,05/24/2019,2019,05/28/2019,0.000,0.001,,0.074,0.045,
19260590,QUEENS,Queens,11434,#N/A,#N/A,05/25/2019,2019,05/28/2019,0.000,0.001,,0.178,0.024,
19264648,Queens,Queens,11434,#N/A,#N/A,03/06/2020,2020,03/09/2020,0.000,0.001,,0.122,0.025,
14222296,JAMAICA,Queens,11434,#N/A,#N/A,12/14/2014,2014,12/17/2014,0.000,0.000,,0.055,0.026,
14222351,JAMAICA,Queens,11434,#N/A,#N/A,12/30/2014,2014,01/09/2015,0.000,0.000,,0.159,0.031,
14222434,JAMAICA,Queens,11434,#N/A,#N/A,01/08/2015,2015,01/12/2015,0.000,0.000,,0.063,0.025,
15223696,JAMAICA,Queens,11434,#N/A,#N/A,08/03/2015,2015,08/11/2015,0.000,0.000,,0.155,0.077,
15223677,JAMAICA,Queens,11434,#N/A,#N/A,08/25/2015,2015,09/01/2015,0.000,0.000,,0.462,0.223,
15223695,JAMAICA,Queens,11434,#N/A,#N/A,09/02/2015,2015,09/08/2015,0.000,0.000,,0.177,0.045,
15224137,JAMAICA,Queens,11434,#N/A,#N/A,11/02/2015,2015,11/10/2015,0.000,0.000,,0.138,0.024,
15223527,JAMAICA,Queens,11434,#N/A,#N/A,11/21/2015,2015,11/23/2015,0.000,0.000,,0.072,0.027,
16228227,JAMAICA,Queens,11434,#N/A,#N/A,03/26/2016,2016,03/28/2016,0.000,0.000,,0.070,0.022,
16229151,JAMAICA,Queens,11434,#N/A,#N/A,04/05/2016,2016,04/12/2016,0.000,0.000,,0.014,0.007,
16230382,JAMAICA,Queens,11434,#N/A,#N/A,04/15/2016,2016,04/19/2016,0.000,0.000,,0.110,0.044,
16228548,JAMAICA,Queens,11434,#N/A,#N/A,04/29/2016,2016,05/10/2016,0.000,0.000,,0.216,0.025,
16230505,JAMAICA,Queens,11434,#N/A,#N/A,06/03/2016,2016,06/06/2016,0.000,0.000,,0.107,0.010,
16232714,JAMAICA,Queens,11434,#N/A,#N/A,07/09/2016,2016,07/11/2016,0.000,0.000,,0.091,0.040,
16232811,JAMAICA,Queens,11434,#N/A,#N/A,07/15/2016,2016,07/19/2016,0.000,0.000,,0.060,0.014,
16232453,JAMAICA,Queens,11434,#N/A,#N/A,07/19/2016,2016,07/26/2016,0.000,0.000,,0.128,0.055,
17236844,JAMAICA,Queens,11434,#N/A,#N/A,01/31/2017,2017,02/06/2017,0.000,0.000,,0.133,0.024,
17240326,JAMAICA,Queens,11434,#N/A,#N/A,05/31/2017,2017,06/09/2017,0.000,0.000,,0.146,0.061,
17241430,JAMAICA,Queens,11434,#N/A,#N/A,06/06/2017,2017,06/20/2017,0.000,0.000,,0.121,0.065,
17240567,JAMAICA,Queens,11434,#N/A,#N/A,07/25/2017,2017,08/08/2017,0.000,0.000,,0.047,0.034,
18250311,JAMAICA,Queens,11434,#N/A,#N/A,06/19/2018,2018,06/21/2018,0.000,0.000,,0.012,0.011,
18248143,JAMAICA,Queens,11434,#N/A,#N/A,04/04/2018,2018,04/06/2018,0.000,0.000,,0.114,0.016,
18246612,JAMAICA,Queens,11434,#N/A,#N/A,01/16/2018,2018,01/19/2018,0.000,0.000,,0.104,0.012,
18252387,JAMAICA,Queens,11434,#N/A,#N/A,10/03/2018,2018,10/04/2018,0.000,0.000,,0.062,0.014,
18251281,JAMAICA,Queens,11434,#N/A,#N/A,08/09/2018,2018,08/10/2018,0.000,0.000,,0.056,0.018,
17246098,JAMAICA,Queens,11434,#N/A,#N/A,01/11/2018,2018,01/12/2018,0.000,0.000,,0.023,0.016,
19266650,QUEENS,Queens,11434,#N/A,#N/A,12/26/2019,2019,12/27/2019,0.000,0.000,,0.188,0.032,
19263985,QUEENS,Queens,11434,#N/A,#N/A,10/08/2019,2019,10/10/2019,0.000,0.000,,0.089,0.033,
19263969,QUEENS,Queens,11434,#N/A,#N/A,09/30/2019,2019,10/01/2019,0.000,0.000,,0.263,0.040,
19259223,QUEENS,Queens,11434,#N/A,#N/A,04/10/2019,2019,04/11/2019,0.000,0.000,,0.210,0.312,
19264477,Queens,Queens,11434,#N/A,#N/A,03/07/2020,2020,03/12/2020,0.000,0.000,,0.045,0.030,
19264529,Queens,Queens,11434,#N/A,#N/A,03/12/2020,2020,03/13/2020,0.000,0.000,,0.039,0.070,
19264583,Queens,Queens,11434,#N/A,#N/A,03/05/2020,2020,04/01/2020,0.000,0.000,,0.106,0.009,
19266943,Queens,Queens,11434,#N/A,#N/A,01/28/2020,2020,01/30/2020,0.000,0.000,,0.207,0.161,
20268629,Queens,Queens,11434,#N/A,#N/A,03/08/2020,2020,03/11/2020,0.000,0.000,,0.066,0.016,
20268924,Queens,Queens,11434,#N/A,#N/A,03/11/2020,2020,03/12/2020,0.000,0.000,,0.028,0.022,
20269515,Queens,Queens,11434,#N/A,#N/A,04/16/2020,2020,04/24/2020,0.000,0.000,,0.091,0.046,
20271213,Queens,Queens,11434,#N/A,#N/A,07/24/2020,2020,07/31/2020,0.000,0.000,,0.055,0.026,
20272725,Queens,Queens,11434,#N/A,#N/A,10/14/2020,2020,10/19/2020,0.000,0.000,,0.190,0.074,
20272758,Queens,Queens,11434,#N/A,#N/A,10/07/2020,2020,10/13/2020,0.000,0.000,,0.041,0.018,
20275088,Queens,Queens,11434,#N/A,#N/A,12/09/2020,2020,12/18/2020,0.000,0.000,,0.036,0.009,
20275285,Queens,Queens,11434,#N/A,#N/A,10/26/2020,2020,11/02/2020,0.000,0.000,,0.178,0.044,
20275606,Queens,Queens,11434,#N/A,#N/A,11/28/2020,2020,12/07/2020,0.000,0.000,,0.167,0.047,
20275738,Queens,Queens,11434,#N/A,#N/A,11/21/2020,2020,11/27/2020,0.000,0.000,,0.034,0.104,
20276072,Queens,Queens,11434,#N/A,#N/A,12/09/2020,2020,12/18/2020,0.000,0.000,,0.222,0.018,
19264644,Queens,Queens,11433,408,Jamaica,03/08/2020,2020,03/10/2020,0.000,1.721,,0.569,0.249,
19264667,Queens,Queens,11433,408,Jamaica,03/11/2020,2020,04/06/2020,0.000,0.002,,0.240,0.238,
14220924,JAMAICA,Queens,11433,408,Jamaica,03/26/2014,2014,04/08/2014,0.000,0.000,,0.132,0.056,
14221510,JAMAICA,Queens,11433,408,Jamaica,07/10/2014,2014,07/14/2014,0.000,0.000,,0.052,0.010,
15223832,JAMAICA,Queens,11433,408,Jamaica,09/18/2015,2015,09/29/2015,0.000,0.000,,0.019,0.012,
15224112,JAMAICA,Queens,11433,408,Jamaica,10/20/2015,2015,10/26/2015,0.000,0.000,,0.135,0.034,
16227324,JAMAICA,Queens,11433,408,Jamaica,03/18/2016,2016,03/19/2016,0.000,0.000,,0.047,0.006,
16227563,JAMAICA,Queens,11433,408,Jamaica,03/18/2016,2016,03/19/2016,0.000,0.000,,0.017,0.010,
16227421,JAMAICA,Queens,11433,408,Jamaica,03/18/2016,2016,03/19/2016,0.000,0.000,,0.197,0.011,
16227956,JAMAICA,Queens,11433,408,Jamaica,03/22/2016,2016,03/28/2016,0.000,0.000,,0.062,0.012,
16235747,JAMAICA,Queens,11433,408,Jamaica,11/02/2016,2016,11/07/2016,0.000,0.000,,0.157,0.085,
16235440,JAMAICA,Queens,11433,408,Jamaica,11/03/2016,2016,11/09/2016,0.000,0.000,,0.050,0.022,
16235319,JAMAICA,Queens,11433,408,Jamaica,11/03/2016,2016,11/14/2016,0.000,0.000,,0.027,0.032,
17245145,JAMAICA,Queens,11433,408,Jamaica,10/29/2017,2017,10/31/2017,0.000,0.000,,0.119,0.033,
17245485,JAMAICA,Queens,11433,408,Jamaica,11/28/2017,2017,12/05/2017,0.000,0.000,,0.030,0.009,
18248829,JAMAICA,Queens,11433,408,Jamaica,05/07/2018,2018,05/09/2018,0.000,0.000,,0.087,0.007,
17246177,JAMAICA,Queens,11433,408,Jamaica,02/08/2018,2018,02/09/2018,0.000,0.000,,0.159,0.112,
18246642,JAMAICA,Queens,11433,408,Jamaica,01/26/2018,2018,01/29/2018,0.000,0.000,,0.055,0.042,
19265686,QUEENS,Queens,11433,408,Jamaica,12/30/2019,2019,12/31/2019,0.000,0.000,,0.025,0.092,
19266751,QUEENS,Queens,11433,408,Jamaica,12/22/2019,2019,12/26/2019,0.000,0.000,,0.061,0.049,
19266519,QUEENS,Queens,11433,408,Jamaica,12/17/2019,2019,12/18/2019,0.000,0.000,,0.199,0.181,
19263234,QUEENS,Queens,11433,408,Jamaica,09/03/2019,2019,09/06/2019,0.000,0.000,,0.131,0.029,
19261380,QUEENS,Queens,11433,408,Jamaica,06/11/2019,2019,06/13/2019,0.000,0.000,,0.073,0.032,
18256429,QUEENS,Queens,11433,408,Jamaica,03/16/2019,2019,03/20/2019,0.000,0.000,,0.087,0.059,
19258434,QUEENS,Queens,11433,408,Jamaica,03/07/2019,2019,03/08/2019,0.000,0.000,,0.042,0.027,
19257878,QUEENS,Queens,11433,408,Jamaica,02/28/2019,2019,03/04/2019,0.000,0.000,,0.348,0.276,
18256431,QUEENS,Queens,11433,408,Jamaica,01/17/2019,2019,01/25/2019,0.000,0.000,,0.210,0.278,
20272154,Queens,Queens,11433,408,Jamaica,08/31/2020,2020,09/11/2020,0.000,0.000,,0.108,0.020,
20272534,Queens,Queens,11433,408,Jamaica,10/07/2020,2020,10/13/2020,0.000,0.000,,0.014,0.008,
20275760,Queens,Queens,11433,408,Jamaica,12/08/2020,2020,12/14/2020,0.000,0.000,,0.214,0.024,
1410233,JAMAICA,Queens,11433,408,Jamaica,11/02/2014,2014,12/15/2014,0.000,,,0.011,,
15300344,JAMAICA,Queens,11432,408,Jamaica,02/17/2015,2015,02/20/2015,0.000,0.019,0.000,0.125,0.035,0.008
15224463,JAMAICA,Queens,11432,408,Jamaica,12/06/2015,2015,12/08/2015,0.000,0.019,,0.108,0.053,
14221906,JAMAICA,Queens,11432,408,Jamaica,12/15/2014,2014,12/17/2014,0.000,0.017,,0.129,0.019,
19259846,QUEENS,Queens,11432,408,Jamaica,09/22/2019,2019,09/25/2019,0.000,0.006,,1.022,0.905,
19360368,QUEENS,Queens,11432,408,Jamaica,05/15/2019,2019,05/16/2019,0.000,0.006,0.001,0.166,0.015,0.014
19259935,QUEENS,Queens,11432,408,Jamaica,05/06/2019,2019,05/07/2019,0.000,0.005,,0.099,0.014,
16300383,JAMAICA,Queens,11432,408,Jamaica,01/20/2016,2016,01/25/2016,0.000,0.004,0.001,0.128,0.029,0.021
16231165,JAMAICA,Queens,11432,408,Jamaica,05/08/2016,2016,05/11/2016,0.000,0.003,,0.194,0.026,
19262101,QUEENS,Queens,11432,408,Jamaica,07/27/2019,2019,07/29/2019,0.000,0.003,,0.028,0.019,
19266464,Queens,Queens,11432,408,Jamaica,02/28/2020,2020,03/03/2020,0.000,0.003,,0.236,0.037,
15222560,JAMAICA,Queens,11432,408,Jamaica,02/26/2015,2015,03/02/2015,0.000,0.002,,0.194,0.040,
20275251,Queens,Queens,11432,408,Jamaica,10/25/2020,2020,10/30/2020,0.000,0.002,,0.121,0.078,
17239451,JAMAICA,Queens,11432,408,Jamaica,03/07/2017,2017,03/09/2017,0.000,0.001,,0.109,0.046,
20270438,Queens,Queens,11432,408,Jamaica,07/19/2020,2020,07/31/2020,0.000,0.001,,0.022,0.028,
15223000,JAMAICA,Queens,11432,408,Jamaica,04/28/2015,2015,05/01/2015,0.000,0.000,,0.114,0.115,
15223163,JAMAICA,Queens,11432,408,Jamaica,05/19/2015,2015,05/22/2015,0.000,0.000,,0.032,0.010,
15223328,JAMAICA,Queens,11432,408,Jamaica,08/29/2015,2015,09/01/2015,0.000,0.000,,0.078,0.033,
15224204,JAMAICA,Queens,11432,408,Jamaica,11/02/2015,2015,11/09/2015,0.000,0.000,,0.046,0.031,
16226251,JAMAICA,Queens,11432,408,Jamaica,02/27/2016,2016,03/04/2016,0.000,0.000,,0.208,0.123,
16226246,JAMAICA,Queens,11432,408,Jamaica,02/29/2016,2016,03/07/2016,0.000,0.000,,0.189,0.069,
16226303,JAMAICA,Queens,11432,408,Jamaica,03/18/2016,2016,03/22/2016,0.000,0.000,,0.040,0.032,
16228105,JAMAICA,Queens,11432,408,Jamaica,04/08/2016,2016,04/15/2016,0.000,0.000,,0.519,0.070,
16231642,JAMAICA,Queens,11432,408,Jamaica,05/18/2016,2016,05/20/2016,0.000,0.000,,0.148,0.116,
15224324,JAMAICA,Queens,11432,408,Jamaica,06/06/2016,2016,06/10/2016,0.000,0.000,,0.132,0.123,
16234502,JAMAICA,Queens,11432,408,Jamaica,08/31/2016,2016,09/06/2016,0.000,0.000,,0.126,0.064,
16234766,JAMAICA,Queens,11432,408,Jamaica,09/06/2016,2016,09/09/2016,0.000,0.000,,0.091,0.036,
16234715,JAMAICA,Queens,11432,408,Jamaica,09/10/2016,2016,09/14/2016,0.000,0.000,,0.037,0.016,
16234186,JAMAICA,Queens,11432,408,Jamaica,09/11/2016,2016,09/15/2016,0.000,0.000,,0.242,0.264,
16235185,JAMAICA,Queens,11432,408,Jamaica,09/28/2016,2016,09/30/2016,0.000,0.000,,0.055,0.037,
16235179,JAMAICA,Queens,11432,408,Jamaica,09/29/2016,2016,10/07/2016,0.000,0.000,,0.054,0.042,
17237309,JAMAICA,Queens,11432,408,Jamaica,01/24/2017,2017,01/30/2017,0.000,0.000,,0.029,0.005,
17239430,JAMAICA,Queens,11432,408,Jamaica,03/04/2017,2017,03/15/2017,0.000,0.000,,0.048,0.017,
17239891,JAMAICA,Queens,11432,408,Jamaica,03/24/2017,2017,03/31/2017,0.000,0.000,,0.268,0.026,
17239997,JAMAICA,Queens,11432,408,Jamaica,03/27/2017,2017,04/04/2017,0.000,0.000,,0.094,0.024,
17240441,JAMAICA,Queens,11432,408,Jamaica,04/10/2017,2017,04/17/2017,0.000,0.000,,0.063,0.004,
17241117,JAMAICA,Queens,11432,408,Jamaica,05/05/2017,2017,05/11/2017,0.000,0.000,,0.183,0.028,
17241498,JAMAICA,Queens,11432,408,Jamaica,05/14/2017,2017,05/19/2017,0.000,0.000,,0.099,0.028,
17242666,JAMAICA,Queens,11432,408,Jamaica,06/13/2017,2017,06/20/2017,0.000,0.000,,0.164,0.022,
17242723,JAMAICA,Queens,11432,408,Jamaica,06/23/2017,2017,06/26/2017,0.000,0.000,,0.010,0.009,
17243187,JAMAICA,Queens,11432,408,Jamaica,07/17/2017,2017,07/25/2017,0.000,0.000,,0.014,0.020,
17244918,JAMAICA,Queens,11432,408,Jamaica,11/27/2017,2017,11/30/2017,0.000,0.000,,0.103,0.024,
17246002,JAMAICA,Queens,11432,408,Jamaica,12/07/2017,2017,12/19/2017,0.000,0.000,,0.067,0.042,
18251723,JAMAICA,Queens,11432,408,Jamaica,10/01/2018,2018,10/09/2018,0.000,0.000,,0.037,0.005,
18256174,JAMAICA,Queens,11432,408,Jamaica,12/25/2018,2018,12/28/2018,0.000,0.000,,0.028,0.022,
18250072,JAMAICA,Queens,11432,408,Jamaica,06/14/2018,2018,06/15/2018,0.000,0.000,,0.032,0.027,
18246854,JAMAICA,Queens,11432,408,Jamaica,02/06/2018,2018,02/14/2018,0.000,0.000,,0.169,0.016,
11211536,JAMAICA,Queens,11432,408,Jamaica,03/14/2018,2018,03/22/2018,0.000,0.000,,0.187,0.029,
18251621,JAMAICA,Queens,11432,408,Jamaica,09/04/2018,2018,09/07/2018,0.000,0.000,,0.012,0.004,
18252139,JAMAICA,Queens,11432,408,Jamaica,09/22/2018,2018,09/26/2018,0.000,0.000,,0.131,0.016,
18248161,JAMAICA,Queens,11432,408,Jamaica,04/08/2018,2018,04/18/2018,0.000,0.000,,0.086,0.018,
18251537,JAMAICA,Queens,11432,408,Jamaica,09/04/2018,2018,09/06/2018,0.000,0.000,,0.094,0.074,
18248196,JAMAICA,Queens,11432,408,Jamaica,04/27/2018,2018,04/30/2018,0.000,0.000,,0.245,0.123,
18249271,JAMAICA,Queens,11432,408,Jamaica,05/30/2018,2018,06/05/2018,0.000,0.000,,0.156,0.113,
19266818,QUEENS,Queens,11432,408,Jamaica,12/31/2019,2019,01/03/2020,0.000,0.000,,0.120,0.015,
19266328,QUEENS,Queens,11432,408,Jamaica,12/17/2019,2019,12/19/2019,0.000,0.000,,0.118,0.066,
19265329,QUEENS,Queens,11432,408,Jamaica,11/04/2019,2019,11/13/2019,0.000,0.000,,0.139,0.032,
19264066,QUEENS,Queens,11432,408,Jamaica,10/20/2019,2019,10/23/2019,0.000,0.000,,0.190,0.070,
19263418,QUEENS,Queens,11432,408,Jamaica,09/28/2019,2019,10/10/2019,0.000,0.000,,0.179,0.148,
19263279,QUEENS,Queens,11432,408,Jamaica,09/09/2019,2019,09/23/2019,0.000,0.000,,0.126,0.071,
19263156,QUEENS,Queens,11432,408,Jamaica,08/31/2019,2019,09/10/2019,0.000,0.000,,0.020,0.028,
19262639,QUEENS,Queens,11432,408,Jamaica,08/15/2019,2019,08/16/2019,0.000,0.000,,0.030,0.012,
19262393,QUEENS,Queens,11432,408,Jamaica,08/13/2019,2019,08/14/2019,0.000,0.000,,0.024,0.011,
19262010,QUEENS,Queens,11432,408,Jamaica,06/29/2019,2019,07/01/2019,0.000,0.000,,0.158,0.061,
19259893,QUEENS,Queens,11432,408,Jamaica,06/14/2019,2019,06/17/2019,0.000,0.000,,0.021,0.021,
19260191,QUEENS,Queens,11432,408,Jamaica,05/22/2019,2019,05/23/2019,0.000,0.000,,0.021,0.020,
19259495,QUEENS,Queens,11432,408,Jamaica,04/19/2019,2019,04/22/2019,0.000,0.000,,0.035,0.007,
19259392,QUEENS,Queens,11432,408,Jamaica,04/07/2019,2019,04/10/2019,0.000,0.000,,0.163,0.160,
19258338,QUEENS,Queens,11432,408,Jamaica,03/06/2019,2019,03/08/2019,0.000,0.000,,0.197,0.132,
19257886,QUEENS,Queens,11432,408,Jamaica,02/28/2019,2019,03/04/2019,0.000,0.000,,0.109,0.015,
19257884,QUEENS,Queens,11432,408,Jamaica,02/16/2019,2019,02/19/2019,0.000,0.000,,0.212,0.126,
19266584,Queens,Queens,11432,408,Jamaica,01/08/2020,2020,01/14/2020,0.000,0.000,,0.150,0.018,
19266798,Queens,Queens,11432,408,Jamaica,01/06/2020,2020,01/08/2020,0.000,0.000,,0.110,0.064,
19266869,Queens,Queens,11432,408,Jamaica,01/07/2020,2020,01/10/2020,0.000,0.000,,0.446,0.423,
20267037,Queens,Queens,11432,408,Jamaica,01/10/2020,2020,01/14/2020,0.000,0.000,,0.176,0.014,
20267735,Queens,Queens,11432,408,Jamaica,01/30/2020,2020,01/31/2020,0.000,0.000,,0.071,0.023,
20267942,Queens,Queens,11432,408,Jamaica,02/08/2020,2020,02/12/2020,0.000,0.000,,0.289,0.021,
20268080,Queens,Queens,11432,408,Jamaica,02/10/2020,2020,02/11/2020,0.000,0.000,,0.175,0.059,
20268193,Queens,Queens,11432,408,Jamaica,02/10/2020,2020,02/11/2020,0.000,0.000,,0.183,0.038,
20268425,Queens,Queens,11432,408,Jamaica,02/27/2020,2020,03/02/2020,0.000,0.000,,0.054,0.004,
20269341,Queens,Queens,11432,408,Jamaica,03/30/2020,2020,04/06/2020,0.000,0.000,,0.166,0.048,
20270536,Queens,Queens,11432,408,Jamaica,06/24/2020,2020,07/02/2020,0.000,0.000,,0.033,0.032,
20270668,Queens,Queens,11432,408,Jamaica,07/19/2020,2020,07/27/2020,0.000,0.000,,0.092,0.024,
20271160,Queens,Queens,11432,408,Jamaica,08/15/2020,2020,08/21/2020,0.000,0.000,,0.040,0.033,
20271212,Queens,Queens,11432,408,Jamaica,07/25/2020,2020,08/07/2020,0.000,0.000,,0.040,0.096,
20271568,Queens,Queens,11432,408,Jamaica,08/26/2020,2020,09/04/2020,0.000,0.000,,0.065,0.019,
20272052,Queens,Queens,11432,408,Jamaica,09/04/2020,2020,09/14/2020,0.000,0.000,,0.008,0.002,
20274437,Queens,Queens,11432,408,Jamaica,10/06/2020,2020,10/13/2020,0.000,0.000,,0.129,0.077,
20275303,Queens,Queens,11432,408,Jamaica,10/26/2020,2020,11/02/2020,0.000,0.000,,0.030,0.019,
20275861,Queens,Queens,11432,408,Jamaica,11/27/2020,2020,12/04/2020,0.000,0.000,,0.062,0.010,
20374650,Queens,Queens,11429,409,Southeast Queens,10/14/2020,2020,10/23/2020,0.000,0.029,0.058,0.165,0.150,0.050
19264550,Queens,Queens,11429,409,Southeast Queens,09/18/2020,2020,09/25/2020,0.000,0.022,,0.117,0.167,
17239486,QUEENS VILLAGE,Queens,11429,409,Southeast Queens,03/18/2017,2017,03/24/2017,0.000,0.012,,0.187,0.013,
16228518,QUEENS VILLAGE,Queens,11429,409,Southeast Queens,03/31/2016,2016,04/05/2016,0.000,0.008,,0.177,0.139,
17244489,QUEENS VILLAGE,Queens,11429,409,Southeast Queens,10/05/2017,2017,10/12/2017,0.000,0.007,,0.095,0.023,
19264124,QUEENS,Queens,11429,409,Southeast Queens,10/09/2019,2019,10/18/2019,0.000,0.006,,0.086,0.061,
19265306,QUEENS,Queens,11429,409,Southeast Queens,11/06/2019,2019,11/08/2019,0.000,0.005,,0.096,0.116,
19264556,QUEENS,Queens,11429,409,Southeast Queens,11/21/2019,2019,11/22/2019,0.000,0.004,,0.093,0.012,
19264501,Queens,Queens,11429,409,Southeast Queens,01/07/2020,2020,01/21/2020,0.000,0.003,,0.265,0.239,
13300284,QUEENS VILLAGE,Queens,11429,409,Southeast Queens,04/15/2014,2014,04/17/2014,0.000,0.003,0.000,0.220,0.030,0.019
19264555,QUEENS,Queens,11429,409,Southeast Queens,11/30/2019,2019,12/13/2019,0.000,0.002,,0.033,0.034,
19264617,QUEENS,Queens,11429,409,Southeast Queens,12/05/2019,2019,12/06/2019,0.000,0.002,,0.065,0.015,
19262734,QUEENS,Queens,11429,409,Southeast Queens,08/22/2019,2019,08/23/2019,0.000,0.002,,0.106,0.023,
16225382,QUEENS VILLAGE,Queens,11429,409,Southeast Queens,02/06/2016,2016,02/11/2016,0.000,0.002,,0.130,0.013,
18250320,QUEENS VILLAGE,Queens,11429,409,Southeast Queens,06/23/2018,2018,06/26/2018,0.000,0.002,,0.100,0.018,
15222511,QUEENS VILLAGE,Queens,11429,409,Southeast Queens,01/18/2015,2015,01/23/2015,0.000,0.001,,0.047,0.019,
17245071,QUEENS VILLAGE,Queens,11429,409,Southeast Queens,10/20/2017,2017,10/23/2017,0.000,0.001,,0.060,0.019,
19264618,QUEENS,Queens,11429,409,Southeast Queens,11/26/2019,2019,12/02/2019,0.000,0.000,,0.140,0.019,
19256565,QUEENS,Queens,11429,409,Southeast Queens,03/13/2019,2019,03/22/2019,0.000,0.000,,0.103,0.054,
19258585,QUEENS,Queens,11429,409,Southeast Queens,03/11/2019,2019,03/18/2019,0.000,0.000,,0.009,0.009,
19357600,QUEENS,Queens,11429,409,Southeast Queens,02/11/2019,2019,02/12/2019,0.000,0.000,0.000,0.565,0.049,0.013
19256611,QUEENS,Queens,11429,409,Southeast Queens,01/18/2019,2019,01/22/2019,0.000,0.000,,0.134,0.031,
18255873,QUEENS,Queens,11429,409,Southeast Queens,01/13/2019,2019,01/17/2019,0.000,0.000,,0.303,0.056,
19256754,QUEENS,Queens,11429,409,Southeast Queens,01/12/2019,2019,01/14/2019,0.000,0.000,,0.186,0.069,
20268035,Queens,Queens,11429,409,Southeast Queens,03/09/2020,2020,03/11/2020,0.000,0.000,,0.425,0.026,
20268521,Queens,Queens,11429,409,Southeast Queens,02/25/2020,2020,03/02/2020,0.000,0.000,,0.096,0.017,
20269251,Queens,Queens,11429,409,Southeast Queens,03/20/2020,2020,04/01/2020,0.000,0.000,,0.120,0.033,
20269254,Queens,Queens,11429,409,Southeast Queens,05/24/2020,2020,06/01/2020,0.000,0.000,,0.220,0.190,
20269358,Queens,Queens,11429,409,Southeast Queens,03/26/2020,2020,03/30/2020,0.000,0.000,,0.196,0.377,
20275423,Queens,Queens,11429,409,Southeast Queens,11/02/2020,2020,11/13/2020,0.000,0.000,,0.106,0.094,
15224274,QUEENS VILLAGE,Queens,11429,409,Southeast Queens,11/16/2015,2015,11/19/2015,0.000,0.000,,0.057,0.042,
16234959,QUEENS VILLAGE,Queens,11429,409,Southeast Queens,09/26/2016,2016,09/28/2016,0.000,0.000,,0.077,0.011,
17239115,QUEENS VILLAGE,Queens,11429,409,Southeast Queens,03/19/2017,2017,03/22/2017,0.000,0.000,,0.156,0.762,
17245262,QUEENS VILLAGE,Queens,11429,409,Southeast Queens,11/13/2017,2017,11/15/2017,0.000,0.000,,0.210,0.199,
18255648,QUEENS VILLAGE,Queens,11429,409,Southeast Queens,12/22/2018,2018,12/28/2018,0.000,0.000,,0.189,0.195,
18256162,QUEENS VILLAGE,Queens,11429,409,Southeast Queens,12/19/2018,2018,12/24/2018,0.000,0.000,,0.242,0.045,
15223119,QUEENS VILLAGE,Queens,11428,409,Southeast Queens,05/10/2015,2015,05/12/2015,0.000,0.011,,0.163,0.053,
19264741,QUEENS,Queens,11428,409,Southeast Queens,11/26/2019,2019,11/27/2019,0.000,0.005,,0.175,0.086,
19266868,Queens,Queens,11428,409,Southeast Queens,01/21/2020,2020,01/27/2020,0.000,0.005,,0.114,0.071,
18250820,QUEENS VILLAGE,Queens,11428,409,Southeast Queens,07/18/2018,2018,07/20/2018,0.000,0.003,,0.138,0.139,
18250992,QUEENS VILLAGE,Queens,11428,409,Southeast Queens,07/24/2018,2018,07/31/2018,0.000,0.003,,0.067,0.066,
