Zipcode,Year_Coll,num_samples,Borough_broad,neighb_code,Neighb_Name,epa_pb_lim,pct_1d_pb_over_epa,max_1d_pb,min_1d_pb,avg_1d_pb,med_1d_pb,range_1d_pb,med_1d_pb_diff_epa,avg_1d_pb_diff_epa,pct_2d_pb_over_epa,max_2d_pb,min_2d_pb,avg_2d_pb,med_2d_pb,range_2d_pb,med_2d_pb_diff_epa,avg_2d_pb_diff_epa
11209,2015,16,Brooklyn,209,Bensonhurst - Bay Ridge,0.015,0,0.007,0.002,0.003187500000000001,0.003,0.005,-0.012,-0.011812499999999998,6,0.048,0.000,0.0040625,0.0,0.048,-0.015,-0.0109375
11209,2016,58,Brooklyn,209,Bensonhurst - Bay Ridge,0.015,0,0.006,0.001,0.0025172413793103465,0.002,0.005,-0.013,-0.012482758620689653,5,0.030,0.000,0.0017758620689655176,0.0,0.03,-0.015,-0.013224137931034483
11209,2017,85,Brooklyn,209,Bensonhurst - Bay Ridge,0.015,0,0.006,0.001,0.0018705882352941182,0.001,0.005,-0.013999999999999999,-0.01312941176470588,4,0.029,0.000,0.0019294117647058828,0.0,0.029,-0.015,-0.013070588235294117
11209,2018,58,Brooklyn,209,Bensonhurst - Bay Ridge,0.015,0,0.007,0.000,0.0021206896551724144,0.001,0.007,-0.013999999999999999,-0.012879310344827585,13,0.077,0.000,0.0061379310344827605,0.0,0.077,-0.015,-0.00886206896551724
11209,2019,58,Brooklyn,209,Bensonhurst - Bay Ridge,0.015,0,0.006,0.000,0.0005172413793103448,0.0,0.006,-0.015,-0.014482758620689654,0,0.014,0.000,0.0005000000000000001,0.0,0.014,-0.015,-0.014499999999999999
11209,2020,38,Brooklyn,209,Bensonhurst - Bay Ridge,0.015,0,0.007,0.000,0.0017894736842105265,0.0,0.007,-0.015,-0.013210526315789473,15,0.038,0.000,0.005815789473684212,0.0,0.038,-0.015,-0.009184210526315788
11214,2014,6,Brooklyn,209,Bensonhurst - Bay Ridge,0.015,0,0.006,0.003,0.004166666666666667,0.004,0.003,-0.011,-0.010833333333333334,16,0.033,0.000,0.0068333333333333345,0.002,0.033,-0.013,-0.008166666666666666
11214,2015,8,Brooklyn,209,Bensonhurst - Bay Ridge,0.015,0,0.003,0.002,0.0025000000000000005,0.0025,0.001,-0.012499999999999999,-0.012499999999999999,0,0.001,0.000,0.000125,0.0,0.001,-0.015,-0.014875
11214,2016,41,Brooklyn,209,Bensonhurst - Bay Ridge,0.015,0,0.006,0.001,0.002682926829268294,0.002,0.005,-0.013,-0.012317073170731704,4,0.018,0.000,0.0021219512195121957,0.0,0.018,-0.015,-0.012878048780487804
11214,2017,33,Brooklyn,209,Bensonhurst - Bay Ridge,0.015,0,0.005,0.001,0.0013636363636363644,0.001,0.004,-0.013999999999999999,-0.013636363636363636,0,0.009,0.000,0.0005454545454545455,0.0,0.009,-0.015,-0.014454545454545454
11214,2018,18,Brooklyn,209,Bensonhurst - Bay Ridge,0.015,0,0.005,0.000,0.0012777777777777783,0.001,0.005,-0.013999999999999999,-0.01372222222222222,0,0.007,0.000,0.0006111111111111111,0.0,0.007,-0.015,-0.014388888888888889
11214,2019,27,Brooklyn,209,Bensonhurst - Bay Ridge,0.015,0,0.004,0.000,0.0005185185185185184,0.0,0.004,-0.015,-0.01448148148148148,0,0.004,0.000,0.0003333333333333334,0.0,0.004,-0.015,-0.014666666666666666
11214,2020,16,Brooklyn,209,Bensonhurst - Bay Ridge,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11228,2014,2,Brooklyn,209,Bensonhurst - Bay Ridge,0.015,0,0.003,0.003,0.003,0.003,0.0,-0.012,-0.012,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11228,2015,14,Brooklyn,209,Bensonhurst - Bay Ridge,0.015,0,0.007,0.002,0.0035714285714285726,0.003,0.005,-0.012,-0.011428571428571427,14,0.057,0.000,0.0074285714285714285,0.0,0.057,-0.015,-0.007571428571428571
11228,2016,16,Brooklyn,209,Bensonhurst - Bay Ridge,0.015,0,0.006,0.001,0.003187500000000001,0.002,0.005,-0.013,-0.011812499999999998,12,0.028,0.000,0.0048125,0.0,0.028,-0.015,-0.010187499999999999
11228,2017,34,Brooklyn,209,Bensonhurst - Bay Ridge,0.015,0,0.007,0.001,0.0029117647058823537,0.002,0.006,-0.013,-0.012088235294117646,17,0.150,0.000,0.010323529411764709,0.0005,0.15,-0.014499999999999999,-0.004676470588235291
11228,2018,9,Brooklyn,209,Bensonhurst - Bay Ridge,0.015,0,0.006,0.000,0.0025555555555555557,0.001,0.006,-0.013999999999999999,-0.012444444444444444,0,0.012,0.000,0.0032222222222222222,0.0,0.012,-0.015,-0.011777777777777778
11228,2019,22,Brooklyn,209,Bensonhurst - Bay Ridge,0.015,0,0.006,0.000,0.001772727272727273,0.0,0.006,-0.015,-0.013227272727272726,0,0.014,0.000,0.0022272727272727275,0.0,0.014,-0.015,-0.012772727272727272
11228,2020,11,Brooklyn,209,Bensonhurst - Bay Ridge,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11223,2014,9,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.007,0.003,0.004555555555555557,0.004,0.004,-0.011,-0.010444444444444444,33,0.046,0.000,0.012555555555555556,0.003,0.046,-0.012,-0.0024444444444444435
11223,2015,7,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.005,0.002,0.0028571428571428576,0.003,0.003,-0.012,-0.012142857142857143,0,0.008,0.000,0.0012857142857142859,0.0,0.008,-0.015,-0.013714285714285714
11223,2016,25,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.007,0.002,0.002600000000000001,0.002,0.005,-0.013,-0.012399999999999998,8,0.038,0.000,0.0031600000000000005,0.0,0.038,-0.015,-0.01184
11223,2017,15,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.006,0.001,0.0018666666666666673,0.001,0.005,-0.013999999999999999,-0.013133333333333332,0,0.014,0.000,0.0018666666666666666,0.0,0.014,-0.015,-0.013133333333333334
11223,2018,12,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.007,0.000,0.002333333333333334,0.001,0.007,-0.013999999999999999,-0.012666666666666666,8,0.056,0.000,0.006083333333333334,0.0,0.056,-0.015,-0.008916666666666666
11223,2019,15,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.005,0.000,0.0010666666666666667,0.0,0.005,-0.015,-0.013933333333333332,0,0.006,0.000,0.001,0.0,0.006,-0.015,-0.013999999999999999
11223,2020,20,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.006,0.000,0.0017000000000000001,0.0,0.006,-0.015,-0.0133,5,0.022,0.000,0.0026,0.0,0.022,-0.015,-0.0124
11224,2015,3,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.003,0.002,0.0023333333333333335,0.002,0.001,-0.013,-0.012666666666666666,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11224,2016,11,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.002,0.002,0.0020000000000000005,0.002,0.0,-0.013,-0.013,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11224,2017,5,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.004,0.001,0.0016,0.001,0.003,-0.013999999999999999,-0.013399999999999999,0,0.003,0.000,0.0006000000000000001,0.0,0.003,-0.015,-0.0144
11224,2018,7,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.001,0.000,0.0005714285714285715,0.001,0.001,-0.013999999999999999,-0.014428571428571428,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11224,2019,12,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.003,0.000,0.00025,0.0,0.003,-0.015,-0.01475,0,0.001,0.000,8.333333333333333e-05,0.0,0.001,-0.015,-0.014916666666666667
11224,2020,3,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11229,2014,9,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.006,0.003,0.003666666666666666,0.003,0.003,-0.012,-0.011333333333333334,11,0.024,0.000,0.003666666666666667,0.0,0.024,-0.015,-0.011333333333333332
11229,2015,10,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.007,0.002,0.0038000000000000004,0.003,0.005,-0.012,-0.011199999999999998,10,0.046,0.000,0.0068000000000000005,0.0005,0.046,-0.014499999999999999,-0.008199999999999999
11229,2016,51,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.007,0.001,0.002686274509803923,0.002,0.006,-0.013,-0.012313725490196076,9,0.059,0.000,0.0036666666666666666,0.0,0.059,-0.015,-0.011333333333333332
11229,2017,31,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.006,0.001,0.0017419354838709685,0.001,0.005,-0.013999999999999999,-0.013258064516129032,9,0.031,0.000,0.00267741935483871,0.0,0.031,-0.015,-0.012322580645161289
11229,2018,31,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.005,0.000,0.0018387096774193556,0.001,0.005,-0.013999999999999999,-0.013161290322580644,0,0.010,0.000,0.0014838709677419358,0.0,0.01,-0.015,-0.013516129032258064
11229,2019,35,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.006,0.000,0.001228571428571429,0.0,0.006,-0.015,-0.01377142857142857,2,0.016,0.000,0.0018857142857142857,0.0,0.016,-0.015,-0.013114285714285714
11229,2020,43,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.007,0.000,0.0018372093023255815,0.0,0.007,-0.015,-0.013162790697674419,11,0.038,0.000,0.0044883720930232575,0.0,0.038,-0.015,-0.010511627906976743
11235,2014,8,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.006,0.003,0.004,0.0035,0.003,-0.0115,-0.011,12,0.029,0.000,0.005875,0.001,0.029,-0.013999999999999999,-0.009125
11235,2015,11,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.007,0.002,0.0029090909090909098,0.002,0.005,-0.013,-0.01209090909090909,9,0.040,0.000,0.00390909090909091,0.0,0.04,-0.015,-0.011090909090909089
11235,2016,32,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.007,0.002,0.0025937500000000014,0.002,0.005,-0.013,-0.012406249999999997,3,0.150,0.000,0.0053750000000000004,0.0,0.15,-0.015,-0.009624999999999998
11235,2017,14,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.005,0.001,0.0014285714285714294,0.001,0.004,-0.013999999999999999,-0.01357142857142857,0,0.010,0.000,0.0007857142857142856,0.0,0.01,-0.015,-0.014214285714285714
11235,2018,19,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.006,0.000,0.001052631578947369,0.001,0.006,-0.013999999999999999,-0.01394736842105263,0,0.011,0.000,0.0005789473684210526,0.0,0.011,-0.015,-0.014421052631578947
11235,2019,25,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.005,0.000,0.00032,0.0,0.005,-0.015,-0.014679999999999999,0,0.008,0.000,0.00036,0.0,0.008,-0.015,-0.01464
11235,2020,24,Brooklyn,210,Coney Island - Sheepshead Bay,0.015,0,0.005,0.000,0.000625,0.0,0.005,-0.015,-0.014374999999999999,0,0.005,0.000,0.0005,0.0,0.005,-0.015,-0.014499999999999999
11206,2014,5,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.005,0.003,0.004,0.004,0.002,-0.011,-0.011,0,0.004,0.000,0.002,0.002,0.004,-0.013,-0.013
11206,2015,13,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.005,0.002,0.0030000000000000005,0.003,0.003,-0.012,-0.011999999999999999,0,0.007,0.000,0.0011538461538461537,0.0,0.007,-0.015,-0.013846153846153845
11206,2016,36,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.006,0.001,0.002277777777777779,0.002,0.005,-0.013,-0.01272222222222222,0,0.014,0.000,0.0007777777777777778,0.0,0.014,-0.015,-0.014222222222222221
11206,2017,30,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.006,0.001,0.0015666666666666674,0.001,0.005,-0.013999999999999999,-0.013433333333333332,3,0.018,0.000,0.0012666666666666666,0.0,0.018,-0.015,-0.013733333333333334
11206,2018,50,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.006,0.000,0.0009800000000000004,0.001,0.006,-0.013999999999999999,-0.01402,2,0.028,0.000,0.00068,0.0,0.028,-0.015,-0.01432
11206,2019,28,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.004,0.000,0.00014285714285714287,0.0,0.004,-0.015,-0.014857142857142857,0,0.003,0.000,0.00010714285714285715,0.0,0.003,-0.015,-0.014892857142857142
11206,2020,29,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.005,0.000,0.0005172413793103448,0.0,0.005,-0.015,-0.014482758620689654,0,0.007,0.000,0.0004827586206896551,0.0,0.007,-0.015,-0.014517241379310344
11221,2014,3,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.005,0.003,0.0036666666666666666,0.003,0.002,-0.012,-0.011333333333333332,0,0.007,0.000,0.0023333333333333335,0.0,0.007,-0.015,-0.012666666666666666
11221,2015,13,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.006,0.002,0.003384615384615385,0.003,0.004,-0.012,-0.011615384615384614,0,0.012,0.000,0.0020769230769230773,0.0,0.012,-0.015,-0.012923076923076923
11221,2016,44,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.007,0.001,0.0032045454545454556,0.002,0.006,-0.013,-0.011795454545454543,11,0.040,0.000,0.004318181818181819,0.0,0.04,-0.015,-0.010681818181818181
11221,2017,37,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.007,0.001,0.0021351351351351364,0.001,0.006,-0.013999999999999999,-0.012864864864864864,2,1.519,0.000,0.042135135135135116,0.0,1.519,-0.015,0.027135135135135116
11221,2018,59,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.006,0.000,0.0014406779661016956,0.001,0.006,-0.013999999999999999,-0.013559322033898303,0,0.013,0.000,0.0009830508474576274,0.0,0.013,-0.015,-0.014016949152542372
11221,2019,65,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.006,0.000,0.0008153846153846157,0.0,0.006,-0.015,-0.014184615384615384,3,0.017,0.000,0.0010923076923076923,0.0,0.017,-0.015,-0.013907692307692307
11221,2020,49,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.006,0.000,0.0009591836734693881,0.0,0.006,-0.015,-0.014040816326530611,2,0.016,0.000,0.0012653061224489799,0.0,0.016,-0.015,-0.013734693877551019
11237,2014,6,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.005,0.003,0.0033333333333333327,0.003,0.002,-0.012,-0.011666666666666667,0,0.005,0.000,0.001,0.0,0.005,-0.015,-0.013999999999999999
11237,2015,5,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.003,0.002,0.0026000000000000003,0.003,0.001,-0.012,-0.0124,0,0.001,0.000,0.0002,0.0,0.001,-0.015,-0.014799999999999999
11237,2016,34,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.005,0.002,0.002294117647058825,0.002,0.003,-0.013,-0.012705882352941174,0,0.009,0.000,0.0005588235294117648,0.0,0.009,-0.015,-0.014441176470588235
11237,2017,24,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.006,0.001,0.001458333333333334,0.001,0.005,-0.013999999999999999,-0.013541666666666665,4,0.023,0.000,0.0012083333333333332,0.0,0.023,-0.015,-0.013791666666666666
11237,2018,32,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.006,0.000,0.0015937500000000005,0.001,0.006,-0.013999999999999999,-0.013406249999999998,3,0.026,0.000,0.00153125,0.0,0.026,-0.015,-0.01346875
11237,2019,32,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.006,0.000,0.00028125000000000003,0.0,0.006,-0.015,-0.01471875,3,0.029,0.000,0.00096875,0.0,0.029,-0.015,-0.014031249999999999
11237,2020,37,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.005,0.000,0.0006216216216216215,0.0,0.005,-0.015,-0.014378378378378378,0,0.008,0.000,0.00043243243243243254,0.0,0.008,-0.015,-0.014567567567567568
11249,2014,10,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.007,0.003,0.0036999999999999997,0.003,0.004,-0.012,-0.0113,10,0.088,0.000,0.0094,0.0,0.088,-0.015,-0.005599999999999999
11249,2015,5,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.003,0.002,0.0026000000000000003,0.003,0.001,-0.012,-0.0124,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11249,2016,33,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.005,0.001,0.002060606060606062,0.002,0.004,-0.013,-0.012939393939393938,0,0.006,0.000,0.00027272727272727274,0.0,0.006,-0.015,-0.014727272727272726
11249,2017,20,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.005,0.001,0.0016000000000000007,0.001,0.004,-0.013999999999999999,-0.013399999999999999,0,0.007,0.000,0.0006500000000000001,0.0,0.007,-0.015,-0.01435
11249,2018,16,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.001,0.000,0.0005,0.0005,0.001,-0.014499999999999999,-0.014499999999999999,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
11249,2019,18,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.004,0.000,0.0003888888888888889,0.0,0.004,-0.015,-0.014611111111111111,0,0.003,0.000,0.0002777777777777778,0.0,0.003,-0.015,-0.014722222222222222
11249,2020,27,Brooklyn,211,Williamsburg - Bushwick,0.015,0,0.005,0.000,0.0004074074074074074,0.0,0.005,-0.015,-0.014592592592592593,0,0.006,0.000,0.00037037037037037035,0.0,0.006,-0.015,-0.01462962962962963
10031,2014,6,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.001,0.000,0.00016666666666666666,0.0,0.001,-0.015,-0.014833333333333332
10031,2015,2,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10031,2016,35,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10031,2017,20,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.007,0.000,0.0004,0.0,0.007,-0.015,-0.0146
10031,2018,19,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.006,0.000,0.00031578947368421053,0.0,0.006,-0.015,-0.01468421052631579
10031,2019,26,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.001,0.000,0.00011538461538461538,0.0,0.001,-0.015,-0.014884615384615383
10031,2020,20,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10032,2014,9,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.001,0.000,0.00011111111111111112,0.0,0.001,-0.015,-0.014888888888888889
10032,2015,9,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,11,0.023,0.000,0.0025555555555555557,0.0,0.023,-0.015,-0.012444444444444444
10032,2016,35,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,,0.0,0.0,0.0,-0.015,-0.015
10032,2017,26,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.007,0.000,0.00038461538461538467,0.0,0.007,-0.015,-0.014615384615384615
10032,2018,29,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.004,0.000,0.00013793103448275863,0.0,0.004,-0.015,-0.014862068965517242
10032,2019,28,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.012,0.000,0.0013214285714285713,0.0,0.012,-0.015,-0.013678571428571429
10032,2020,31,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.004,0.000,0.0003548387096774193,0.0,0.004,-0.015,-0.01464516129032258
10033,2014,8,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10033,2015,8,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.008,0.000,0.001,0.0,0.008,-0.015,-0.013999999999999999
10033,2016,54,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.009,0.000,0.00024074074074074072,0.0,0.009,-0.015,-0.014759259259259258
10033,2017,31,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.001,0.000,6.451612903225807e-05,0.0,0.001,-0.015,-0.014935483870967742
10033,2018,31,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10033,2019,42,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.003,0.000,0.00011904761904761905,0.0,0.003,-0.015,-0.01488095238095238
10033,2020,18,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10034,2014,1,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10034,2015,6,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10034,2016,51,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.001,0.000,1.9607843137254903e-05,0.0,0.001,-0.015,-0.014980392156862745
10034,2017,62,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.002,0.000,4.838709677419355e-05,0.0,0.002,-0.015,-0.014951612903225806
10034,2018,24,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.002,0.000,8.333333333333333e-05,0.0,0.002,-0.015,-0.014916666666666667
10034,2019,27,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10034,2020,24,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.001,0.000,4.1666666666666665e-05,0.0,0.001,-0.015,-0.014958333333333332
10040,2014,7,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.001,0.000,0.00014285714285714287,0.0,0.001,-0.015,-0.014857142857142857
10040,2015,3,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10040,2016,41,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.002,0.000,4.878048780487805e-05,0.0,0.002,-0.015,-0.014951219512195121
10040,2017,35,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.004,0.000,0.00011428571428571428,0.0,0.004,-0.015,-0.014885714285714285
10040,2018,33,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.015,0.000,0.0006666666666666666,0.0,0.015,-0.015,-0.014333333333333333
10040,2019,32,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10040,2020,15,Manhattan,301,Washington Heights - Inwood,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10026,2014,2,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10026,2015,9,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.002,0.000,0.00022222222222222223,0.0,0.002,-0.015,-0.014777777777777777
10026,2016,42,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.005,0.000,0.0003571428571428572,0.0,0.005,-0.015,-0.014642857142857141
10026,2017,25,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10026,2018,33,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.006,0.000,0.00048484848484848484,0.0,0.006,-0.015,-0.014515151515151514
10026,2019,30,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.002,0.000,0.0001,0.0,0.002,-0.015,-0.0149
10026,2020,19,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015
10027,2014,9,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.003,0.000,0.0003333333333333333,0.0,0.003,-0.015,-0.014666666666666666
10027,2015,5,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.004,0.000,0.0008,0.0,0.004,-0.015,-0.014199999999999999
10027,2016,73,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.002,0.000,9.58904109589041e-05,0.0,0.002,-0.015,-0.014904109589041096
10027,2017,43,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.013,0.000,0.0003255813953488372,0.0,0.013,-0.015,-0.014674418604651162
10027,2018,52,Manhattan,302,Central Harlem - Morningside Heights,0.015,0,0.000,0.000,0.0,0.0,0.0,-0.015,-0.015,0,0.005,0.000,9.615384615384615e-05,0.0,0.005,-0.015,-0.014903846153846153
